image_id,hash,group_id,label,sun_azimuth_angle
train_02978.png,419e1b2084990bbed86df6e3eae4f7b0b6c72471ad393e9b379016dacca279fa,1618,0,300.71
train_06257.png,4229cc7e81b33fa0c6ecc49c777fe1ebe756b3e8dbedc2d2b10466298e32039d,1625,1,310.16
train_07555.png,4229cc7e81b33fa0c6ecc49c777fe1ebe756b3e8dbedc2d2b10466298e32039d,1625,0,329.42
train_01107.png,4256b4f193859eabe626c9f2c0fd7b5706cbf98af6e5c255009af91dbb51e46e,1628,1,11.95
train_03274.png,4256b4f193859eabe626c9f2c0fd7b5706cbf98af6e5c255009af91dbb51e46e,1628,0,231.41
train_02126.png,42a0191609d5011c194d535485cc3b104e1b968f315265a160a47a0e381f4ee0,1636,0,272.49
train_02172.png,42a0191609d5011c194d535485cc3b104e1b968f315265a160a47a0e381f4ee0,1636,1,120.64
train_03711.png,42ebd48dc0c133ccb9a255a362a4433d84619cc86796d27a16ce477ecb95cc64,1641,0,336.44
train_07507.png,42ebd48dc0c133ccb9a255a362a4433d84619cc86796d27a16ce477ecb95cc64,1641,1,152.47
train_03268.png,433cc32d585a2ddd1af7f0ed63a78102289ba6fee9531320387e9c2c209c5e87,1650,1,274.06
train_05329.png,433cc32d585a2ddd1af7f0ed63a78102289ba6fee9531320387e9c2c209c5e87,1650,0,342.74
train_00771.png,43a9df55a87ad1f4f0ebb74d735e467f45b82061db2b7baa516492e6bfd8cd49,1663,0,291.65
train_06860.png,43a9df55a87ad1f4f0ebb74d735e467f45b82061db2b7baa516492e6bfd8cd49,1663,1,86.6
train_05545.png,43ba990889ce5ea3f0728484cdbe0c149ed8da916869abdda634e3a58e89b240,1665,0,350.55
train_05753.png,43ba990889ce5ea3f0728484cdbe0c149ed8da916869abdda634e3a58e89b240,1665,1,150.93
train_01954.png,445f7660bf4dda6f583311a7eef17a52c3a393430c2e75ddbe0adba8dfa296b1,1680,0,285.37
train_03574.png,445f7660bf4dda6f583311a7eef17a52c3a393430c2e75ddbe0adba8dfa296b1,1680,1,315.47
train_02410.png,44945b89acba9869ae9de44af1facf89c7803d60e6a4a8fadaff76dd6b7b7562,1686,0,272.69
train_07623.png,44945b89acba9869ae9de44af1facf89c7803d60e6a4a8fadaff76dd6b7b7562,1686,1,127.67
train_01241.png,4495ef1a62f857f174e581d6828bd6b66d9314d3edfafb2aac88612431004acf,1687,0,306.55
train_04850.png,4495ef1a62f857f174e581d6828bd6b66d9314d3edfafb2aac88612431004acf,1687,1,91.25
train_00214.png,44c14c60f9fd89d55034bbeb2739fdfcee81b0048c12cebbebb30b6f7abc98cc,1690,1,173.86
train_03644.png,44c14c60f9fd89d55034bbeb2739fdfcee81b0048c12cebbebb30b6f7abc98cc,1690,0,337.85
train_01196.png,44df80b8b2337ceb3e17be8d9468dfd0f40ed0e238809f6bd51e0580dc928d6c,1694,1,270.37
train_05152.png,44df80b8b2337ceb3e17be8d9468dfd0f40ed0e238809f6bd51e0580dc928d6c,1694,0,284.87
train_00196.png,44e5b6dc6e044739433a073d53578db1065082c79161a1632913ee70de804317,1696,1,18.13
train_04289.png,44e5b6dc6e044739433a073d53578db1065082c79161a1632913ee70de804317,1696,0,314.41
train_04103.png,46a4a340b529a9b82c596f3a7bda275b3ea41dc2c414813969b0cf0415645253,1740,1,95.93
train_07668.png,46a4a340b529a9b82c596f3a7bda275b3ea41dc2c414813969b0cf0415645253,1740,0,318.61
train_00964.png,46b140c6fe9a47433e7c8acdf8357b40ca6d20638cc1cc1c0faaccbf7ebd33d2,1742,0,345.45
train_07658.png,46b140c6fe9a47433e7c8acdf8357b40ca6d20638cc1cc1c0faaccbf7ebd33d2,1742,1,25.01
train_01471.png,46d51136c35b01eabae0c545bd586eeeb65fd48b5f14327ddad132ceafe48e5c,1744,0,348.51
train_01570.png,46d51136c35b01eabae0c545bd586eeeb65fd48b5f14327ddad132ceafe48e5c,1744,1,30.68
train_02494.png,4707b519d41a39cc638629ad87700ac2dc9c506f51224443fb019b5cc9d52508,1748,1,231.71
train_07380.png,4707b519d41a39cc638629ad87700ac2dc9c506f51224443fb019b5cc9d52508,1748,0,332.0
train_02985.png,471d5fa6bdde264ed46b7c6382cc4923b4bc0e23ac73bfe5613b60c10936981c,1750,1,237.42
train_03684.png,471d5fa6bdde264ed46b7c6382cc4923b4bc0e23ac73bfe5613b60c10936981c,1750,0,343.23
train_01566.png,47cf58890a1e883aa7b99af5c9a5d9e0b59bea4aede3f542757510cc7b8f512c,1770,0,313.21
train_04154.png,47cf58890a1e883aa7b99af5c9a5d9e0b59bea4aede3f542757510cc7b8f512c,1770,1,220.78
train_02331.png,47d3b535f3331d83b80ced7d7e142f0e6c61955d2030e0e8f8fdef78e1defb61,1772,1,190.37
train_07852.png,47d3b535f3331d83b80ced7d7e142f0e6c61955d2030e0e8f8fdef78e1defb61,1772,0,312.13
train_00169.png,47f5e144c78c00c25f476825ddcc914e3e1682cf7dbc270384185f804c17204a,1775,1,180.36
train_07619.png,47f5e144c78c00c25f476825ddcc914e3e1682cf7dbc270384185f804c17204a,1775,0,115.39
train_00131.png,4801423faca1f5b579267e87f37817a936dc6a53b19be124a913befe9d4dac11,1779,0,273.97
train_00961.png,4801423faca1f5b579267e87f37817a936dc6a53b19be124a913befe9d4dac11,1779,1,243.27
train_05146.png,48187496d834b53530dfbcd8a78e58f3e6dff9ef212e96ce3e51fa59f82987cb,1781,0,344.24
train_06022.png,48187496d834b53530dfbcd8a78e58f3e6dff9ef212e96ce3e51fa59f82987cb,1781,1,35.47
train_01511.png,4819c7dc35536923e0a671b47b9782e7cd8eae44551efcea740301a792074c57,1782,1,53.38
train_05413.png,4819c7dc35536923e0a671b47b9782e7cd8eae44551efcea740301a792074c57,1782,0,289.01
train_04682.png,483cb758d010453473c9379e9b803c23ed9dfc8f4913e8f53c1818f6070aa3bf,1789,0,312.45
train_05252.png,483cb758d010453473c9379e9b803c23ed9dfc8f4913e8f53c1818f6070aa3bf,1789,1,300.69
train_00100.png,4841543f153ddff2ba248bd32e114c342f359c2a176733c5be240528634da7fb,1790,0,321.88
train_07615.png,4841543f153ddff2ba248bd32e114c342f359c2a176733c5be240528634da7fb,1790,1,61.2
train_00450.png,484e5628ebb1d448083694d3503ed67cc703038a7d55967dd178b9e8d7e73a55,1792,0,357.01
train_05399.png,484e5628ebb1d448083694d3503ed67cc703038a7d55967dd178b9e8d7e73a55,1792,1,172.5
train_04034.png,48561d51bb38fc5d4cdf5117fd1297098a7cc2ebbe180c00e9140d9b17bbe875,1793,0,298.32
train_05095.png,48561d51bb38fc5d4cdf5117fd1297098a7cc2ebbe180c00e9140d9b17bbe875,1793,1,63.8
train_03225.png,486255b8a7f0830c13e171bdcca9de30f33481b9faf2291b1c90065c5f9efe59,1794,1,45.55
train_03536.png,486255b8a7f0830c13e171bdcca9de30f33481b9faf2291b1c90065c5f9efe59,1794,0,287.52
train_00454.png,486b1c377744febf0954125bd6e12df09d78a48cc67257184ea0daf9ab9bdb99,1796,1,343.29
train_06449.png,486b1c377744febf0954125bd6e12df09d78a48cc67257184ea0daf9ab9bdb99,1796,0,348.6
train_03139.png,48700eaaef0b27b08571ccb6e67dff676136d83aedd5e24505a7ec22b8e69551,1797,0,306.21
train_03443.png,48700eaaef0b27b08571ccb6e67dff676136d83aedd5e24505a7ec22b8e69551,1797,1,91.53
train_02701.png,487383ae7aa1141304a519b4994f9f1228c7a04b69a71398c31333193391f171,1798,1,249.75
train_07568.png,487383ae7aa1141304a519b4994f9f1228c7a04b69a71398c31333193391f171,1798,0,188.82
train_01025.png,48c0ed5773a58814b7d6b7be6c27cc2ad37c4b4508e9eb5988904d5a52d67ce6,1807,0,107.33
train_06590.png,48c0ed5773a58814b7d6b7be6c27cc2ad37c4b4508e9eb5988904d5a52d67ce6,1807,1,18.93
train_00755.png,48fd4273525107accc6ad88ba183950c8d99913ad33395e93724aa834f33eea4,1811,1,12.66
train_03413.png,48fd4273525107accc6ad88ba183950c8d99913ad33395e93724aa834f33eea4,1811,0,57.73
train_00820.png,493b7f4941310e04db3fd37aa0d5d9186de5ece7b54366840317b1105b719d58,1816,1,316.46
train_04873.png,493b7f4941310e04db3fd37aa0d5d9186de5ece7b54366840317b1105b719d58,1816,0,75.89
train_01823.png,4958810ac628b3974bef873f7871a96a066e862a90a2832b1f669f57e840422f,1819,0,320.7
train_07663.png,4958810ac628b3974bef873f7871a96a066e862a90a2832b1f669f57e840422f,1819,1,298.49
train_02444.png,495c2a4aa3fbfb587dd0f8fcdb250bdaf95414dfb5e19e89dacaf6a2ee946d15,1820,0,273.16
train_04750.png,495c2a4aa3fbfb587dd0f8fcdb250bdaf95414dfb5e19e89dacaf6a2ee946d15,1820,1,258.76
train_00208.png,4993ce48e86a65b128e27ad3e7dd16a7d979e449936ef4256b3835fabda3bac1,1826,0,277.64
train_03070.png,4993ce48e86a65b128e27ad3e7dd16a7d979e449936ef4256b3835fabda3bac1,1826,1,344.98
train_04660.png,49f4e55bffcef74dcde6462bcab36202e85c3a60392658656ba589efce68127b,1838,1,218.22
train_05155.png,49f4e55bffcef74dcde6462bcab36202e85c3a60392658656ba589efce68127b,1838,0,277.12
train_04685.png,49f65b07bd1f522642115a5d6d8450e6d910e2a5ed1b5f26989c75ac2887700d,1839,0,322.59
train_07352.png,49f65b07bd1f522642115a5d6d8450e6d910e2a5ed1b5f26989c75ac2887700d,1839,1,66.25
train_03054.png,4a0809798160caf4d5c55e0519823eb02a255049cc3387da89dc07ec273d1002,1844,0,332.54
train_05393.png,4a0809798160caf4d5c55e0519823eb02a255049cc3387da89dc07ec273d1002,1844,1,146.74
train_02107.png,4aa6eef4923cc6b31c3a624c8147f0931f2444a54d8e47df5b9e11f45f1690b6,1850,0,353.16
train_06688.png,4aa6eef4923cc6b31c3a624c8147f0931f2444a54d8e47df5b9e11f45f1690b6,1850,1,279.41
train_04775.png,4b1455782505c5d63d62833a819517cac341457c763013f8c9af55251113a22f,1857,1,278.31
train_07375.png,4b1455782505c5d63d62833a819517cac341457c763013f8c9af55251113a22f,1857,0,346.76
train_01209.png,4b2d57338cd41e11afaa96386327f81ac4fca66f81f6cc56bd77228d059c71bf,1859,1,212.48
train_06570.png,4b2d57338cd41e11afaa96386327f81ac4fca66f81f6cc56bd77228d059c71bf,1859,0,322.49
train_00209.png,4b3718cda81ba3d7acfcb3fac8ff9b52ee674b27b4fcfaaafbf836ebb56f01ff,1861,1,301.22
train_03539.png,4b3718cda81ba3d7acfcb3fac8ff9b52ee674b27b4fcfaaafbf836ebb56f01ff,1861,0,354.96
train_00706.png,4be53730045069040214b4f0b7a0b09792c0b1dc47a7092dbffe3f0d7ded1d21,1872,0,346.03
train_00949.png,4be53730045069040214b4f0b7a0b09792c0b1dc47a7092dbffe3f0d7ded1d21,1872,1,165.72
train_01960.png,4c3dc5756dc20b63248296dbb5ebfcd7d73f2ea5f590affba41f4ac8981d1cbf,1880,1,168.12
train_04108.png,4c3dc5756dc20b63248296dbb5ebfcd7d73f2ea5f590affba41f4ac8981d1cbf,1880,0,318.45
train_06616.png,4c8d9aa4e41084846b3e9905c7789094d85addcadf5b76bdd356f34b17ed9933,1886,0,16.11
train_07141.png,4c8d9aa4e41084846b3e9905c7789094d85addcadf5b76bdd356f34b17ed9933,1886,1,333.7
train_01945.png,4caa9ee19e646caa3b737f4c7680380e44a6de6438cd36fb01d488bb81a9ce3e,1889,1,87.64
train_06959.png,4caa9ee19e646caa3b737f4c7680380e44a6de6438cd36fb01d488bb81a9ce3e,1889,0,177.57
train_00621.png,4d48546b4a6df8d6d2ced7f5f01f467c982e713bb82948aa162d6e1968108dc0,1897,0,313.68
train_05380.png,4d48546b4a6df8d6d2ced7f5f01f467c982e713bb82948aa162d6e1968108dc0,1897,1,193.43
train_03559.png,4d5ca8d64fc58305cec46e3bd4ccb42e0fc4082e135cf88f158d6bd0874413ff,1898,1,257.56
train_04505.png,4d5ca8d64fc58305cec46e3bd4ccb42e0fc4082e135cf88f158d6bd0874413ff,1898,0,321.66
train_02243.png,4d5d6fb65e6710e0b4cb6fabed3319bdd9c909642cac9b297bfbab74ff41bb98,1899,1,135.41
train_04711.png,4d5d6fb65e6710e0b4cb6fabed3319bdd9c909642cac9b297bfbab74ff41bb98,1899,0,326.19
train_03687.png,4d61eb5a9b1cb92203eb4fc25d726c4711230c928cb00428ce9c0b590797c16b,1900,1,17.75
train_04864.png,4d61eb5a9b1cb92203eb4fc25d726c4711230c928cb00428ce9c0b590797c16b,1900,0,337.79
train_02041.png,4daa05fa1332bb1c30d3374079dd2181e35413f66ef1cc6973f5fc18a745da05,1902,1,150.67
train_04870.png,4daa05fa1332bb1c30d3374079dd2181e35413f66ef1cc6973f5fc18a745da05,1902,0,322.83
train_05589.png,4de8ca5755815ce0b0948ad646d93a3c7d352d703e46a1f1fb6197ffcd68c6fc,1905,0,279.52
train_07009.png,4de8ca5755815ce0b0948ad646d93a3c7d352d703e46a1f1fb6197ffcd68c6fc,1905,1,174.8
train_06117.png,4e26a47da17f4eaa9110300ea1147f09b30470b2a31a78e0d3db377f5389dff8,1913,0,130.75
train_06368.png,4e26a47da17f4eaa9110300ea1147f09b30470b2a31a78e0d3db377f5389dff8,1913,1,205.97
train_01868.png,4e2f138ea86748ba488df3bf16deef4300eb573a56c4853e212ee0199736d28c,1914,0,299.8
train_06972.png,4e2f138ea86748ba488df3bf16deef4300eb573a56c4853e212ee0199736d28c,1914,1,196.56
train_00954.png,4e36849631d9cd2a5ba281929b0c821e71785daffa732e6bcfc02625c04a6003,1915,0,357.89
train_01507.png,4e36849631d9cd2a5ba281929b0c821e71785daffa732e6bcfc02625c04a6003,1915,1,247.91
train_06169.png,4e41b1963e63c1ffbdc7f81a82183d0315ee4e6d4664c29d0f596fe48a67658f,1921,1,306.19
train_06240.png,4e41b1963e63c1ffbdc7f81a82183d0315ee4e6d4664c29d0f596fe48a67658f,1921,0,278.64
train_04265.png,4e6c675bc23b4dc1ca6b84efa80cd7bd698e99248f8e5f8a6783c04d5493e12a,1927,1,74.99
train_06000.png,4e6c675bc23b4dc1ca6b84efa80cd7bd698e99248f8e5f8a6783c04d5493e12a,1927,0,350.3
train_04546.png,4e739d7acea1c00d485588ef39d60044e82b1d7ea69acbd2b7ab32a055e66dfc,1929,1,199.06
train_06047.png,4e739d7acea1c00d485588ef39d60044e82b1d7ea69acbd2b7ab32a055e66dfc,1929,0,340.53
train_02773.png,4eb73ce595f2d983419b93b2f9d6c27d65aaae2831bf63cb6045e88440fc7c15,1936,1,23.63
train_07245.png,4eb73ce595f2d983419b93b2f9d6c27d65aaae2831bf63cb6045e88440fc7c15,1936,0,205.42
train_02770.png,4ee8f8205ef3a5f9cffca5abc76441738b52b412cd60c18ae7260c8d31d604fc,1941,1,185.24
train_04466.png,4ee8f8205ef3a5f9cffca5abc76441738b52b412cd60c18ae7260c8d31d604fc,1941,0,338.67
train_03634.png,4eea31545910ea74e184952f067e3a67d279550e2f4b7abe674343d1338ad625,1942,0,359.5
train_05882.png,4eea31545910ea74e184952f067e3a67d279550e2f4b7abe674343d1338ad625,1942,1,46.47
train_00789.png,4f52176ee26bec1cb2648bfca04649c47fa4bc072b0eeab77d3b78278804424b,1949,1,99.84
train_02063.png,4f52176ee26bec1cb2648bfca04649c47fa4bc072b0eeab77d3b78278804424b,1949,0,339.12
train_00826.png,4f6c8cd7ddeddf7098aac68523e74c19aeebed6a369d66d978b7e5cf97f150f2,1951,1,60.44
train_02841.png,4f6c8cd7ddeddf7098aac68523e74c19aeebed6a369d66d978b7e5cf97f150f2,1951,0,339.76
train_01898.png,4f7e473dbbdca61d2248b53595b04779e51250e9fa441bedda2dcae9f7742154,1954,0,219.09
train_03753.png,4f7e473dbbdca61d2248b53595b04779e51250e9fa441bedda2dcae9f7742154,1954,1,186.0
train_00703.png,5054c7c601ef8f7daadeeb4a46e254856293f5990d51e465427c2c1bb293897a,1970,1,61.79
train_06838.png,5054c7c601ef8f7daadeeb4a46e254856293f5990d51e465427c2c1bb293897a,1970,0,307.63
train_01672.png,50680adb69df63975786d0afdd35e60df9a31be88e3c631eadfa2f7647b24a85,1974,0,73.46
train_07488.png,50680adb69df63975786d0afdd35e60df9a31be88e3c631eadfa2f7647b24a85,1974,1,335.06
train_03019.png,509c9e5af03c43fdede7da4619b5a84e05edbcba2d23c5de6c32ce849e9304cf,1981,1,227.5
train_07785.png,509c9e5af03c43fdede7da4619b5a84e05edbcba2d23c5de6c32ce849e9304cf,1981,0,359.71
train_02127.png,50b8cb6b1e5c55da1cc23d93fe5ac76960685bd9fcb167b909d6c93ee47cb919,1986,1,244.21
train_06173.png,50b8cb6b1e5c55da1cc23d93fe5ac76960685bd9fcb167b909d6c93ee47cb919,1986,0,280.93
train_03368.png,5100b6a6df8b343b0e490e4bf71acfb2db1922b817814779fcb5ebc058772f9c,1992,0,297.78
train_05724.png,5100b6a6df8b343b0e490e4bf71acfb2db1922b817814779fcb5ebc058772f9c,1992,1,302.84
train_05610.png,5112e8a707e31b016f06042f9473474fc3f0fe0f26df3e633cd76f1aacabc15f,1993,0,289.53
train_05954.png,5112e8a707e31b016f06042f9473474fc3f0fe0f26df3e633cd76f1aacabc15f,1993,1,103.46
train_05076.png,5184d32bad41790d3ab6da6a9a9fb7a85821bcf6b31704cb28d0df3bc5f17189,2002,0,300.45
train_06158.png,5184d32bad41790d3ab6da6a9a9fb7a85821bcf6b31704cb28d0df3bc5f17189,2002,1,85.43
train_03885.png,51bcf6245521ad6e684b17195ec24ce2794a335cf140f5c64ddf06ce0c8f533d,2004,0,124.43
train_03891.png,51bcf6245521ad6e684b17195ec24ce2794a335cf140f5c64ddf06ce0c8f533d,2004,1,253.48
train_01940.png,51be819371d1538095f47ac69694083aabb8b9a74a301f83b30e1d920eea2b70,2005,0,326.72
train_07225.png,51be819371d1538095f47ac69694083aabb8b9a74a301f83b30e1d920eea2b70,2005,1,186.06
train_02578.png,51de588050c8bdacfae97cf7413c05040309980a7187806a63ece16b3a4a19b3,2008,0,339.63
train_03853.png,51de588050c8bdacfae97cf7413c05040309980a7187806a63ece16b3a4a19b3,2008,1,67.78
train_01349.png,52512362e41fa75ffdf621bf1b02a76b452ce1142cfe70c18103c96830fb5410,2021,1,335.11
train_03468.png,52512362e41fa75ffdf621bf1b02a76b452ce1142cfe70c18103c96830fb5410,2021,0,307.31
train_01031.png,527d8df75276eaf416efe4ca270e1d544b7e81e276926a583c69ff0fff624831,2028,1,282.89
train_03297.png,527d8df75276eaf416efe4ca270e1d544b7e81e276926a583c69ff0fff624831,2028,0,312.5
train_02271.png,52a7de39a96b37e21a8b554a5edb7ed4867dbfe89fb095dc61a1bd876bfb101a,2032,1,46.49
train_04433.png,52a7de39a96b37e21a8b554a5edb7ed4867dbfe89fb095dc61a1bd876bfb101a,2032,0,224.19
train_00130.png,52c28d31daa6babac6f53de2f654157bac9a8a2652b23665653d96e624ea3cb4,2037,0,346.34
train_03236.png,52c28d31daa6babac6f53de2f654157bac9a8a2652b23665653d96e624ea3cb4,2037,1,241.17
train_01003.png,52cc683faffb5bb70e8c11740d2b103d38c8ffa6e4c7fb3cd4f8429bb9107e85,2039,0,318.57
train_04139.png,52cc683faffb5bb70e8c11740d2b103d38c8ffa6e4c7fb3cd4f8429bb9107e85,2039,1,182.22
train_04928.png,52e56f0f51da21db31ee0851f13d9c8df1534a766e78c9a748816cfa36e39e68,2041,0,354.48
train_06943.png,52e56f0f51da21db31ee0851f13d9c8df1534a766e78c9a748816cfa36e39e68,2041,1,202.06
train_03612.png,5304ef4e70d082a93b0bccb9d8d2e5e135bc02ec722bb0cb791fe77945058724,2046,1,41.93
train_03726.png,5304ef4e70d082a93b0bccb9d8d2e5e135bc02ec722bb0cb791fe77945058724,2046,0,205.27
train_06071.png,534ab7ecad620aab1a6a55dae0a2e5c94d9df637186a238a8feabe7a3b73e21c,2050,1,211.0
train_07531.png,534ab7ecad620aab1a6a55dae0a2e5c94d9df637186a238a8feabe7a3b73e21c,2050,0,339.47
train_00972.png,53965beac939c8919931833916b4756c7bbd8982b43be8f5ea1f0633f562d82d,2059,1,287.1
train_06067.png,53965beac939c8919931833916b4756c7bbd8982b43be8f5ea1f0633f562d82d,2059,0,310.88
train_00036.png,53bfbf4ce9016417b851159089153237c521fdf90ecb55c0e15b7d66db514cf8,2062,0,312.04
train_06097.png,53bfbf4ce9016417b851159089153237c521fdf90ecb55c0e15b7d66db514cf8,2062,1,329.28
train_02131.png,53e715f94973464715df28528b64ef32791f617ff7e66da3c304ff917f702a48,2068,1,182.16
train_03068.png,53e715f94973464715df28528b64ef32791f617ff7e66da3c304ff917f702a48,2068,0,274.38
train_01145.png,53e8165b3804e1a96f0eb95d296699963720a34aa0604184055a1331e0be307f,2069,1,248.1
train_07112.png,53e8165b3804e1a96f0eb95d296699963720a34aa0604184055a1331e0be307f,2069,0,221.87
train_05291.png,543d1cdf18069dbe6dab9dccf41ed5170b59966683e7a74de5ed38d3b2fb43a7,2076,1,178.5
train_05713.png,543d1cdf18069dbe6dab9dccf41ed5170b59966683e7a74de5ed38d3b2fb43a7,2076,0,294.28
train_01345.png,54558647c0bcc584276e4bb187f58df05053b4dda420c5b20d4b017b87b76ab9,2079,0,300.3
train_02771.png,54558647c0bcc584276e4bb187f58df05053b4dda420c5b20d4b017b87b76ab9,2079,1,303.25
train_01240.png,54749fccfbd928f0e54dbb245cda466a066149d5d841217e9801080717abc408,2082,0,344.45
train_03058.png,54749fccfbd928f0e54dbb245cda466a066149d5d841217e9801080717abc408,2082,1,175.06
train_02078.png,5475c2aa54caf1c6a2d7130fefe0a3c532c0fbcd4f46db21cdaba39c0fdcfea2,2083,1,96.85
train_02278.png,5475c2aa54caf1c6a2d7130fefe0a3c532c0fbcd4f46db21cdaba39c0fdcfea2,2083,0,328.49
train_07487.png,54f7f1696299bcb12a042aa256867cb91b1d1b5ee88c355cca408ea8415e5aac,2098,0,289.33
train_07690.png,54f7f1696299bcb12a042aa256867cb91b1d1b5ee88c355cca408ea8415e5aac,2098,1,231.39
train_00989.png,5502cdd0ed8754c85cf6ee88170c344d356206f03044970a724108ddc0b5ed97,2100,1,136.08
train_04668.png,5502cdd0ed8754c85cf6ee88170c344d356206f03044970a724108ddc0b5ed97,2100,0,334.77
train_03967.png,5537c29096c83fe0cd1e08ec69cca68f3cda7323659f4e55fd2b6a352d4cfe42,2108,0,278.03
train_06950.png,5537c29096c83fe0cd1e08ec69cca68f3cda7323659f4e55fd2b6a352d4cfe42,2108,1,172.04
train_01521.png,556685ad8e7e2ba4309b51d83bc37e7bfea26019293cc5b0ce709e5bcf9cb0c8,2111,1,330.99
train_04054.png,556685ad8e7e2ba4309b51d83bc37e7bfea26019293cc5b0ce709e5bcf9cb0c8,2111,0,301.99
train_02626.png,55994cf985537037777edcf02004ba752da3162407f3f147a377cd85e751f687,2117,0,295.22
train_03092.png,55994cf985537037777edcf02004ba752da3162407f3f147a377cd85e751f687,2117,1,93.06
train_00153.png,55aebe66cddb39468a8f2a965d0834881f0ec91d4a187c3a9fdbb4b7e0dbaf5e,2121,1,329.45
train_04553.png,55aebe66cddb39468a8f2a965d0834881f0ec91d4a187c3a9fdbb4b7e0dbaf5e,2121,0,298.81
train_02262.png,55c068372633e25094718080b3199a6d978308561c5dc234e287386de135e205,2123,0,315.47
train_02945.png,55c068372633e25094718080b3199a6d978308561c5dc234e287386de135e205,2123,1,68.12
train_01309.png,56294af55010c940dff3e765e8ab56bda509189304a49a3419619bd1b6a73ddd,2133,1,7.32
train_06702.png,56294af55010c940dff3e765e8ab56bda509189304a49a3419619bd1b6a73ddd,2133,0,274.48
train_04186.png,5635a7d4a4e344dbf4dabe738c599d23d7aff53e560b51493e30cef84fe48184,2135,0,308.13
train_07633.png,5635a7d4a4e344dbf4dabe738c599d23d7aff53e560b51493e30cef84fe48184,2135,1,104.38
train_03142.png,5660900b61870dc729ea6eb55fdab4c3d93aebe8a66f8552639a9e62eaf1526c,2139,0,352.78
train_07031.png,5660900b61870dc729ea6eb55fdab4c3d93aebe8a66f8552639a9e62eaf1526c,2139,1,167.46
train_03682.png,56e2a6cd3e9fc36f0dca43dbb15b24fe0ed3c26e535c226c83ae3f62083e8e0c,2154,0,344.93
train_04313.png,56e2a6cd3e9fc36f0dca43dbb15b24fe0ed3c26e535c226c83ae3f62083e8e0c,2154,1,283.0
train_06083.png,57061fc90ed971f7a70dbd39ab63f1c82b952dda48888a9bf6daf9cf007c2c83,2156,1,15.95
train_06531.png,57061fc90ed971f7a70dbd39ab63f1c82b952dda48888a9bf6daf9cf007c2c83,2156,0,7.97
train_01867.png,5724fae8c04db9e233d5f80dcd15e22e54e113d7b1c3fdc87ef44bab792c855f,2158,1,285.16
train_04519.png,5724fae8c04db9e233d5f80dcd15e22e54e113d7b1c3fdc87ef44bab792c855f,2158,0,201.56
train_06428.png,578414412287af1e6fadb8cf08fec6feec529ce4e0cb90edd1d1bebd1c1517fe,2170,0,353.25
train_06814.png,578414412287af1e6fadb8cf08fec6feec529ce4e0cb90edd1d1bebd1c1517fe,2170,1,137.21
train_00823.png,57bdf0e9b2c6218967cba6c4a99f248f0933ac48d25db1eb25d97b15ac53d4de,2174,1,279.83
train_02008.png,57bdf0e9b2c6218967cba6c4a99f248f0933ac48d25db1eb25d97b15ac53d4de,2174,0,112.22
train_00910.png,57bf40304a6554c122cc49cfd689c7512e776b078866ddc2c2723dae1d8ea401,2175,1,306.28
train_01529.png,57bf40304a6554c122cc49cfd689c7512e776b078866ddc2c2723dae1d8ea401,2175,0,315.33
train_06285.png,57fc4be68a53d40b8962bc15e22e04984a85e163d86dcc28c887c33fe2e1b281,2180,1,215.56
train_06881.png,57fc4be68a53d40b8962bc15e22e04984a85e163d86dcc28c887c33fe2e1b281,2180,0,299.44
train_04960.png,58196e259c4eaf3d7ddb0b6d6d901dd23370d4d90d33bd605f6fbb17e13d5828,2185,0,297.94
train_05109.png,58196e259c4eaf3d7ddb0b6d6d901dd23370d4d90d33bd605f6fbb17e13d5828,2185,1,172.33
train_02709.png,5824fad4d6e75002ff3a5a4a3e2fb6d40d0cf2dfd935ff983a307d53cac44c02,2187,1,205.34
train_07323.png,5824fad4d6e75002ff3a5a4a3e2fb6d40d0cf2dfd935ff983a307d53cac44c02,2187,0,354.96
train_01614.png,5860a6d6ce8418e0ac0892fdbf1c75af2e371ee35f36e6184096d5dd69593dea,2193,1,25.05
train_05110.png,5860a6d6ce8418e0ac0892fdbf1c75af2e371ee35f36e6184096d5dd69593dea,2193,0,64.45
train_06484.png,5878cd9518a2c3f12f2672433bad49f5d27ea8e4a3c7e757496b55be71286974,2196,0,273.96
train_07696.png,5878cd9518a2c3f12f2672433bad49f5d27ea8e4a3c7e757496b55be71286974,2196,1,7.62
train_03218.png,5895228e1c4ab1507b5ec99f4a1da1034fbd87266cebabe963998bf832b9d604,2200,1,331.88
train_05353.png,5895228e1c4ab1507b5ec99f4a1da1034fbd87266cebabe963998bf832b9d604,2200,0,292.43
train_04164.png,58ad867266c49636523d13bd418733a30cfcac271b20dfffdcdce80807d91434,2203,0,332.77
train_04227.png,58ad867266c49636523d13bd418733a30cfcac271b20dfffdcdce80807d91434,2203,1,206.55
train_02155.png,58c8b5ac8df1e74a77b7f4d682c10cf0285f1f618acae8700967ea43c18780f3,2206,0,287.79
train_03778.png,58c8b5ac8df1e74a77b7f4d682c10cf0285f1f618acae8700967ea43c18780f3,2206,1,293.05
train_02852.png,58e55cfbed0105550f4e38d448246f34fbd6a1f8a48d54312f1b137a535ddcf0,2208,0,287.67
train_04427.png,58e55cfbed0105550f4e38d448246f34fbd6a1f8a48d54312f1b137a535ddcf0,2208,1,105.0
